system:index,area,date,lake_id,.geo
00000000000000000020_20220701T085559_20220701T090240_T37VCH,0.0006414289439391558,2022-07-182,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220704T090559_20220704T091058_T36VXN,0.0006965494046746043,2022-07-185,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220704T090559_20220704T091058_T37VCH,0.0006819809205179778,2022-07-185,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220706T085611_20220706T090129_T36VXN,0.0005636516588790616,2022-07-187,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220706T085611_20220706T090129_T37VCH,0.00055982433939486,2022-07-187,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220709T090611_20220709T090922_T37VCH,2.2304499828280875e-06,2022-07-190,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220714T090559_20220714T090558_T36VXN,0.0005910376973849502,2022-07-195,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220714T090559_20220714T090558_T37VCH,0.0006028264194614128,2022-07-195,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220716T085611_20220716T085930_T36VXN,3.4441428019688375e-06,2022-07-197,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220721T085559_20220721T090157_T36VXN,0.00030507795768621495,2022-07-202,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220721T085559_20220721T090157_T37VCH,0.00032085070929602894,2022-07-202,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220724T090559_20220724T091058_T36VXN,0.0005852564321666389,2022-07-205,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220724T090559_20220724T091058_T37VCH,0.0005814879882156311,2022-07-205,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220729T090601_20220729T091106_T36VXN,0.0007004240174866643,2022-07-210,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220729T090601_20220729T091106_T37VCH,0.0006975414001290102,2022-07-210,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220803T090559_20220803T091101_T36VXN,0.0005905632224341905,2022-08-215,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220803T090559_20220803T091101_T37VCH,0.0006013687889190907,2022-08-215,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220805T085611_20220805T090203_T36VXN,0.0006685746243602486,2022-08-217,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220805T085611_20220805T090203_T37VCH,0.0006694412381189165,2022-08-217,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220813T090559_20220813T091056_T36VXN,8.083160512629559e-06,2022-08-225,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220813T090559_20220813T091056_T37VCH,6.40156547227443e-06,2022-08-225,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220815T085611_20220815T090248_T36VXN,0.0006288792925190588,2022-08-227,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220815T085611_20220815T090248_T37VCH,0.0006154889250889272,2022-08-227,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220818T090611_20220818T091020_T36VXN,0.00032069089921214907,2022-08-230,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220818T090611_20220818T091020_T37VCH,0.00031965634807694403,2022-08-230,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220820T085559_20220820T090237_T36VXN,0.0006674763577196318,2022-08-232,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220820T085559_20220820T090237_T37VCH,0.0006798821893183926,2022-08-232,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220828T090611_20220828T091109_T36VXN,0.0006788806523146612,2022-08-240,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220828T090611_20220828T091109_T37VCH,0.0006749910132003892,2022-08-240,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220902T090559_20220902T091054_T36VXN,1.3433875383476357e-05,2022-09-245,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220902T090559_20220902T091054_T37VCH,8.948129920757803e-06,2022-09-245,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220904T085611_20220904T090247_T36VXN,0.0002547340823891627,2022-09-247,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220904T085611_20220904T090247_T37VCH,0.0002445586738507602,2022-09-247,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220912T090559_20220912T091034_T36VXN,0.0007340394376326095,2022-09-255,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220912T090559_20220912T091034_T37VCH,0.0007267128338378562,2022-09-255,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220919T085629_20220919T085628_T36VXN,6.694965923061315e-06,2022-09-262,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20220919T085629_20220919T085628_T37VCH,2.283130612344949e-06,2022-09-262,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221004T085821_20221004T085823_T36VXN,8.952975875944937e-06,2022-10-277,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221004T085821_20221004T085823_T37VCH,6.708912995245453e-06,2022-10-277,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221007T090851_20221007T090847_T36VXN,0.0006762361439556898,2022-10-280,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221007T090851_20221007T090847_T37VCH,0.0006756143525860867,2022-10-280,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221009T085849_20221009T085849_T36VXN,0.0004291020675924608,2022-10-282,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221009T085849_20221009T085849_T37VCH,0.00043359339423245047,2022-10-282,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221012T090819_20221012T090925_T36VXN,0.000116265948192047,2022-10-285,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221012T090819_20221012T090925_T37VCH,0.00011339258308197497,2022-10-285,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221014T085931_20221014T085929_T36VXN,4.002930112060677e-05,2022-10-287,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221014T085931_20221014T085929_T37VCH,4.697100554469906e-05,2022-10-287,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221019T085909_20221019T085903_T36VXN,6.552637341551855e-05,2022-10-292,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221019T085909_20221019T085903_T37VCH,6.670265366935705e-05,2022-10-292,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221022T090929_20221022T091019_T36VXN,0.00012434016108226799,2022-10-295,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221022T090929_20221022T091019_T37VCH,0.00013481912436799528,2022-10-295,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221024T090031_20221024T090032_T36VXN,5.5896835335686224e-05,2022-10-297,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221024T090031_20221024T090032_T37VCH,4.9877756947798363e-05,2022-10-297,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221027T091101_20221027T091055_T36VXN,0.0006251098903738844,2022-10-300,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221027T091101_20221027T091055_T37VCH,0.0006201607906747906,2022-10-300,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221029T090019_20221029T090111_T36VXN,0.00032475012478626813,2022-10-302,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221029T090019_20221029T090111_T37VCH,0.0003273486503819507,2022-10-302,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221103T090131_20221103T090134_T36VXN,0.0001288034896892367,2022-11-307,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221103T090131_20221103T090134_T37VCH,0.00013683881381990369,2022-11-307,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221113T090221_20221113T090224_T36VXN,7.995312677565925e-05,2022-11-317,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221113T090221_20221113T090224_T37VCH,8.261422916308347e-05,2022-11-317,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221116T091241_20221116T091242_T36VXN,0.0003899687553251403,2022-11-320,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221116T091241_20221116T091242_T37VCH,0.00039182984230777724,2022-11-320,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221118T090149_20221118T090313_T36VXN,0.0007045096070516029,2022-11-322,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221118T090149_20221118T090313_T37VCH,0.0007000790773410859,2022-11-322,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221121T091209_20221121T091256_T36VXN,8.268558128319658e-05,2022-11-325,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221121T091209_20221121T091256_T37VCH,9.180829577224774e-05,2022-11-325,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221126T091321_20221126T091318_T36VXN,0.00021029418338306273,2022-11-330,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221126T091321_20221126T091318_T37VCH,0.00022784790826850098,2022-11-330,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221201T091239_20221201T091238_T36VXN,7.353926289996105e-05,2022-12-335,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221201T091239_20221201T091238_T37VCH,8.372072672949099e-05,2022-12-335,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221211T091259_20221211T091259_T36VXN,0.00029038774432449524,2022-12-345,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221211T091259_20221211T091259_T37VCH,0.0002870514667791039,2022-12-345,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221221T091309_20221221T091310_T36VXN,0.0001998034230042214,2022-12-355,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20221221T091309_20221221T091310_T37VCH,0.00021524710777630484,2022-12-355,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230107T090249_20230107T090246_T36VXN,0.000287110605593931,2023-01-07,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230107T090249_20230107T090246_T37VCH,0.00026985762886415295,2023-01-07,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230122T090251_20230122T090252_T36VXN,2.272070401775118e-05,2023-01-22,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230122T090251_20230122T090252_T37VCH,1.3400257514087847e-05,2023-01-22,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230127T090139_20230127T090236_T36VXN,0.00010430803035347766,2023-01-27,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230127T090139_20230127T090236_T37VCH,0.00010695601489876908,2023-01-27,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230201T090211_20230201T090208_T36VXN,0.0007517785753588911,2023-02-32,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230201T090211_20230201T090208_T37VCH,0.0007526087141059226,2023-02-32,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230216T085939_20230216T085935_T36VXN,1.9592964196370936e-06,2023-02-47,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230221T090001_20230221T090004_T36VXN,7.835405064551694e-05,2023-02-52,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230221T090001_20230221T090004_T37VCH,8.311478567574016e-05,2023-02-52,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230303T085851_20230303T085852_T36VXN,8.30283110041409e-06,2023-03-62,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230303T085851_20230303T085852_T37VCH,1.5051092459847398e-05,2023-03-62,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230316T090721_20230316T091135_T36VXN,0.00015828052934442917,2023-03-75,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230316T090721_20230316T091135_T37VCH,0.00015757160051646992,2023-03-75,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230318T085709_20230318T085709_T36VXN,0.00033835095309673636,2023-03-77,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230318T085709_20230318T085709_T37VCH,0.0003590666090308341,2023-03-77,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230407T085559_20230407T090047_T36VXN,1.1202224908424452e-05,2023-04-97,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230407T085559_20230407T090047_T37VCH,2.0513057956938444e-05,2023-04-97,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230410T090559_20230410T091058_T36VXN,0.0006721944854475536,2023-04-100,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230410T090559_20230410T091058_T37VCH,0.0006904021123431256,2023-04-100,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230412T085601_20230412T090235_T36VXN,0.000771055123125649,2023-04-102,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230412T085601_20230412T090235_T37VCH,0.0007694951724876758,2023-04-102,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230415T090551_20230415T091049_T36VXN,0.0007380986564929371,2023-04-105,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230415T090551_20230415T091049_T37VCH,0.0007373029745497287,2023-04-105,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230417T085559_20230417T090237_T36VXN,0.0003284665798075365,2023-04-107,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230417T085559_20230417T090237_T37VCH,0.00032452989905991223,2023-04-107,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230422T085551_20230422T085905_T36VXN,0.00015178782646361176,2023-04-112,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230422T085551_20230422T085905_T37VCH,0.00014023713438383097,2023-04-112,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230427T085559_20230427T085905_T36VXN,0.0005160661237447787,2023-04-117,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230427T085559_20230427T085905_T37VCH,0.0005139425530721983,2023-04-117,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230430T090559_20230430T091055_T36VXN,4.4800094172483394e-05,2023-04-120,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230430T090559_20230430T091055_T37VCH,4.4775761268497185e-05,2023-04-120,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230510T090559_20230510T091059_T36VXN,0.0007362272175035702,2023-05-130,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230510T090559_20230510T091059_T37VCH,0.0007320956954698106,2023-05-130,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230512T085601_20230512T085910_T36VXN,0.0007296025385259561,2023-05-132,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230512T085601_20230512T085910_T37VCH,0.0007252287365775144,2023-05-132,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230515T090551_20230515T091053_T36VXN,0.0007412440502462282,2023-05-135,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230515T090551_20230515T091053_T37VCH,0.0007314897904913711,2023-05-135,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230517T085559_20230517T090233_T36VXN,0.0006027934296096573,2023-05-137,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230517T085559_20230517T090233_T37VCH,0.0006123453482119079,2023-05-137,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230520T090559_20230520T091054_T36VXN,0.0007226088373564422,2023-05-140,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230520T090559_20230520T091054_T37VCH,0.0007136637981198286,2023-05-140,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230606T085559_20230606T090233_T36VXN,2.2334112302354217e-05,2023-06-157,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230606T085559_20230606T090233_T37VCH,2.1391249625355003e-05,2023-06-157,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230614T090601_20230614T091056_T36VXN,0.0005942359564583654,2023-06-165,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230614T090601_20230614T091056_T37VCH,0.0005913315806968199,2023-06-165,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230621T085601_20230621T090051_T36VXN,0.0006584706760142236,2023-06-172,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230621T085601_20230621T090051_T37VCH,0.0006695114755805303,2023-06-172,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230626T085559_20230626T090233_T36VXN,0.0004507332238513738,2023-06-177,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230626T085559_20230626T090233_T37VCH,0.0004677614885162835,2023-06-177,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230629T090559_20230629T090558_T36VXN,8.952982558763913e-06,2023-06-180,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230629T090559_20230629T090558_T37VCH,8.94813721110598e-06,2023-06-180,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230706T085559_20230706T090146_T36VXN,5.6494432462654085e-06,2023-07-187,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230706T085559_20230706T090146_T37VCH,2.2304401104815957e-06,2023-07-187,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230716T085559_20230716T090233_T36VXN,0.0006080299280286452,2023-07-197,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230716T085559_20230716T090233_T37VCH,0.0006064004095534943,2023-07-197,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230724T090601_20230724T091054_T36VXN,0.0002689586484671189,2023-07-205,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230724T090601_20230724T091054_T37VCH,0.0002759781291356992,2023-07-205,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230726T085559_20230726T090234_T36VXN,2.0234264237509372e-05,2023-07-207,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230726T085559_20230726T090234_T37VCH,2.0820445234344473e-05,2023-07-207,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230805T085559_20230805T090233_T36VXN,2.8730355239136516e-05,2023-08-217,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230805T085559_20230805T090233_T37VCH,1.803678846018202e-05,2023-08-217,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230808T090559_20230808T090558_T36VXN,2.6507530039084172e-05,2023-08-220,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230808T090559_20230808T090558_T37VCH,1.694787019908443e-05,2023-08-220,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230815T085559_20230815T085832_T36VXN,0.0007267119408035584,2023-08-227,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230815T085559_20230815T085832_T37VCH,0.0007286095058378592,2023-08-227,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230820T085601_20230820T085937_T36VXN,0.0006829222367953876,2023-08-232,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230820T085601_20230820T085937_T37VCH,0.0006778185966869255,2023-08-232,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230825T085559_20230825T085845_T36VXN,2.2316571429806477e-06,2023-08-237,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230825T085559_20230825T085845_T37VCH,1.1064438978899954e-05,2023-08-237,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230828T090559_20230828T090558_T36VXN,0.0003715356803564019,2023-08-240,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230828T090559_20230828T090558_T37VCH,0.000357530112373304,2023-08-240,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230830T085601_20230830T085934_T36VXN,0.0006372260122260783,2023-08-242,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230830T085601_20230830T085934_T37VCH,0.0006359581637660639,2023-08-242,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230902T090601_20230902T091018_T37VCH,2.2304499828280875e-06,2023-09-245,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230904T085559_20230904T085954_T36VXN,0.00016775205150221592,2023-09-247,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230904T085559_20230904T085954_T37VCH,0.00015991601690114898,2023-09-247,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230907T090559_20230907T090731_T36VXN,0.0002523792977135932,2023-09-250,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230907T090559_20230907T090731_T37VCH,0.00025149604937212404,2023-09-250,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230909T085601_20230909T085936_T36VXN,0.00011948157880537894,2023-09-252,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230909T085601_20230909T085936_T37VCH,0.0001282418345416466,2023-09-252,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230912T090601_20230912T091011_T36VXN,0.0006851011609863083,2023-09-255,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230912T090601_20230912T091011_T37VCH,0.0006860378842103518,2023-09-255,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230914T085559_20230914T085558_T36VXN,0.00069967722650585,2023-09-257,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230914T085559_20230914T085558_T37VCH,0.0007038638771096104,2023-09-257,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230919T085631_20230919T090005_T36VXN,0.0006982451135830432,2023-09-262,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230919T085631_20230919T090005_T37VCH,0.0007084916058298793,2023-09-262,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230922T090701_20230922T090657_T36VXN,0.0007086565561935253,2023-09-265,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20230922T090701_20230922T090657_T37VCH,0.0007080437801471002,2023-09-265,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231014T085829_20231014T085832_T36VXN,0.0007922822089807853,2023-10-287,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231014T085829_20231014T085832_T37VCH,0.0007926426610348566,2023-10-287,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231017T090859_20231017T090944_T36VXN,1.791474815973137e-05,2023-10-290,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231017T090859_20231017T090944_T37VCH,1.5665830059027104e-05,2023-10-290,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231019T090001_20231019T085956_T36VXN,3.4072304055363754e-05,2023-10-292,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231019T090001_20231019T085956_T37VCH,4.11666597839043e-05,2023-10-292,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231024T085939_20231024T090019_T36VXN,0.0004990038555325977,2023-10-297,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231024T085939_20231024T090019_T37VCH,0.0004957913372010669,2023-10-297,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231101T091121_20231101T091121_T36VXN,2.2316632182707964e-06,2023-11-305,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231103T090039_20231103T090121_T36VXN,0.00048621113784025566,2023-11-307,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231103T090039_20231103T090121_T37VCH,0.00046921937417373827,2023-11-307,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231108T090201_20231108T090155_T36VXN,0.0007904019971979911,2023-11-312,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231108T090201_20231108T090155_T37VCH,0.0007886120428560816,2023-11-312,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231116T091149_20231116T091237_T36VXN,0.0005792555686362447,2023-11-320,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231116T091149_20231116T091237_T37VCH,0.0005730139938435927,2023-11-320,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231118T090241_20231118T090240_T36VXN,0.00042507799200621843,2023-11-322,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231118T090241_20231118T090240_T37VCH,0.00041560063488604035,2023-11-322,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231126T091219_20231126T091220_T36VXN,5.0036572644864036e-05,2023-11-330,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231126T091219_20231126T091220_T37VCH,4.5223597317388995e-05,2023-11-330,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231126T091219_20231126T091314_T36VXN,5.7654079834176895e-05,2023-11-330,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231126T091219_20231126T091314_T37VCH,4.769114598410437e-05,2023-11-330,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_20231226T091309_20231226T091312_T36VXN,0.0002991564113988465,2023-12-360,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
